,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
1371,HVIP,1FDXE4FS2KDC65140,Community Resource Project,2020-07-27 00:00:00,"Motiv Power Systems, Inc.",MD Truck,EV,"14,001 - 19,500",90000.0,Sacramento Metropolitan,Sacramento,Yes,"250 Harris Ave Sacramento, CA 95838",38.6382924,-121.4597913
1372,HVIP,11VM817E5LA000002,NFI Industries,2020-03-10 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,Yes,"8688 Etiwanda Ave Rancho Cucamonga, CA 91739",34.0946122,-117.5247547
1373,HVIP,11VM817E7LA000003,NFI Industries,2020-03-10 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,Yes,"8688 Etiwanda Ave Rancho Cucamonga, CA 91739",34.0946122,-117.5247547
1374,HVIP,11VM817E9LA000004,NFI Industries,2020-04-14 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,Yes,"4100 Mission Boulevard Ontario, CA 91761",34.0358618,-117.5682177
1375,HVIP,11VM817E0LA000005,NFI Industries,2020-04-14 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,Yes,"4815 S Hellman Avenue Ontario, CA 91762",34.0411507,-117.6020796
1376,HVIP,11VM817E2LA000006,NFI Industries,2020-04-16 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,Yes,"4815 S Hellman Avenue Ontario, CA 91762",34.0411507,-117.6020796
1377,HVIP,11VM817E4LA000007,NFI Industries,2020-04-16 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"16407 Mountain Ave Chino, CA 91708",33.9534021,-117.6669165
1378,HVIP,1BABNBUA7KF370798,"Student Transportation of America, Inc.",2020-06-18 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",235000.0,South Coast,Los Angeles,Yes,"130 w College Street Los Angeles, CA 90012",34.0630268,-118.2349872
1379,HVIP,1BABNBUA9KF370799,"Student Transportation of America, Inc.",2020-06-18 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",235000.0,South Coast,Los Angeles,Yes,"130 w College Street Los Angeles, CA 90012",34.0630268,-118.2349872
1380,HVIP,1BABNBUA1KF370800,"Student Transportation of America, Inc.",2020-06-18 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",235000.0,South Coast,Los Angeles,Yes,"130 w College Street Los Angeles, CA 92507",34.0623052,-118.2358743
1381,HVIP,1BABNBUA3KF370801,"Student Transportation of America, Inc.",2020-06-18 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",235000.0,South Coast,Los Angeles,Yes,"130 w College Street Los Angeles, CA 90012",34.0630268,-118.2349872
1382,HVIP,1BABNBUA5KF370802,"Student Transportation of America, Inc.",2020-06-18 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",235000.0,South Coast,Los Angeles,Yes,"130 West College Street Los Angeles, CA 92507",34.0630268,-118.2349872
1383,HVIP,1FDVU4XM5KKB61330,"Manheim Investments, Inc.",2020-02-19 00:00:00,Lightning Systems,Shuttle Bus,EV,"14,001 - 19,500",90000.0,South Coast,Riverside,Yes,"6446 Fremont Street Riverside, CA 92504",33.9549822,-117.4379271
1384,HVIP,11VM817E8LA000012,NFI Industries,2020-05-26 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"15710 San Antonio Ave. Chino, CA 91708",33.9658129,-117.6589673
1385,HVIP,11VM817E1LA000014,NFI Industries,2020-05-18 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"24385 Nandina Ave Moreno Valley, CA 92551",33.865479,-117.2376651
1386,HVIP,11VM817E3LA000015,NFI Industries,2020-05-26 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"24385 Nandina Ave Moreno Valley, CA 92551",33.865479,-117.2376651
1387,HVIP,11VM817E7LA000017,NFI Industries,2020-05-28 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"657 Nance St Perris, CA 92571",33.8543137,-117.2392917
1388,HVIP,11VM817E0LA000019,NFI Industries,2020-05-14 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"3722 Redlands Ave Perris, CA 92571",33.8402438,-117.2176981
1389,HVIP,11VM817E9LA000021,NFI Industries,2020-05-14 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"3722 Redlands Ave Perris, CA 92571",33.8402438,-117.2176981
1390,HVIP,11VM817E0LA000022,NFI Industries,2020-05-18 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"24385 Nandina Ave Moreno Valley, CA 92551",33.865479,-117.2376651
1391,HVIP,11VM817E2LA000023,NFI Industries,2020-06-15 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"15835 San Antonio Ave Chino, CA 91708",33.9650793,-117.6560907
1392,HVIP,11VM817E6LA000025,NFI Industries,2020-06-30 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"14701 Yorba Ave Chino, CA 91710",33.985034,-117.700836
1393,HVIP,1BABNBUA6KF362059,Berkeley Unified School District,2019-11-26 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,Yes,"1314 7th Street Berkeley, CA 94710",37.8791187,-122.3003872
1394,HVIP,1BABNBUA2KF362060,Berkeley Unified School District,2019-11-26 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,Yes,"1314 7th Street Berkeley, CA 94710",37.8791187,-122.3003872
1395,HVIP,1BABNBUAXKF362064,Berkeley Unified School District,2019-12-17 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,Yes,"1314 7th Street Berkeley, CA 94710",37.8791187,-122.3003872
1396,HVIP,1BABNBUA3KF362066,Berkeley Unified School District,2019-12-17 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Alameda,Yes,"1314 7th Street Berkeley, CA 94710",37.8791187,-122.3003872
1397,HVIP,4B9KCGA81K2038024,Los Angeles World Airports,2019-10-17 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1398,HVIP,4B9KCGA84K2038017,Los Angeles World Airports,2019-10-29 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1399,HVIP,4B9KCGA86K2038018,Los Angeles World Airports,2019-11-05 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1400,HVIP,4B9KCGA88K2038019,Los Angeles World Airports,2019-11-07 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1401,HVIP,4B9KCGA8XK2038023,Los Angeles World Airports,2019-11-12 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1402,HVIP,4B9KCGA81K2038010,Los Angeles World Airports,2019-11-16 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1403,HVIP,4B9KCGA85K2038012,Los Angeles World Airports,2019-11-26 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1404,HVIP,4B9KCGA83K2038011,Los Angeles World Airports,2019-12-07 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1405,HVIP,4B9KDLA14H2038178,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1406,HVIP,4B9KDLA16H2038179,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1407,HVIP,4B9KDLA16H2038182,Santa Barbara Metropolitan Transit District,2018-01-05 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1408,HVIP,1FDFE4FS8KDC21588,"MyBus Corporation, Inc.",2020-08-18 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",90000.0,South Coast,Los Angeles,Yes,"636 S La Brea Ave- #8 Inglewood, CA 90301",33.9562399,-118.3517408
1409,HVIP,1FDFE4FS3KDC21594,"MyBus Corporation, Inc.",2020-08-18 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",90000.0,South Coast,Los Angeles,Yes,"636 S La Brea Ave- #8 Inglewood, CA 90301",33.9562399,-118.3517408
1410,HVIP,1FDFE4FS6KDC19175,"MyBus Corporation, Inc.",2020-08-18 00:00:00,Phoenix Electric Sales,Shuttle Bus,EV,"14,001 - 19,500",90000.0,South Coast,Los Angeles,Yes,"636 S La Brea Ave- #8 Inglewood, CA 90301",33.9562399,-118.3517408
1411,HVIP,4B9KCGA88K2038005,Los Angeles World Airports,2019-12-07 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1412,HVIP,4B9KCGA8XK2038006,Los Angeles World Airports,2019-12-10 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1413,HVIP,4B9KCGA83K2038008,Los Angeles World Airports,2019-12-13 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1414,HVIP,4B9KCGA81K2038007,Los Angeles World Airports,2019-12-17 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1415,HVIP,4B9KCGA87K2038013,Los Angeles World Airports,2019-12-23 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1416,HVIP,4B9KCGA89K2038014,Los Angeles World Airports,2019-12-31 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1417,HVIP,4B9KCGA80K2038015,Los Angeles World Airports,2020-01-02 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1418,HVIP,4B9KCGA85K2038009,Los Angeles World Airports,2020-01-03 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1419,HVIP,4B9KCGA82K2038016,Los Angeles World Airports,2020-01-16 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1420,HVIP,4B9KCGA84K2038020,Los Angeles World Airports,2020-01-27 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1421,HVIP,4B9KCGA88K2038022,Los Angeles World Airports,2020-02-29 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1422,HVIP,7JZTG11JXKL000077,City of Arvin,2019-12-12 00:00:00,Proterra,Transit Bus,EV,"33,001 and up",120000.0,San Joaquin Valley Unified,Kern,No,"165 Plumtree Dr Arvin, CA 93203",35.2097403,-118.8322945
1424,HVIP,5FYB8YJ1XKB072449,Los Angeles County Metropolitan Transportation Authority,2020-03-10 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",175000.0,South Coast,Los Angeles,No,"9201 Canoga Ave. Chatsworth, CA 91311",34.2369275,-118.5979888
1425,HVIP,5FYB8YJ16KB072450,Los Angeles County Metropolitan Transportation Authority,2020-03-12 00:00:00,New Flyer of America,Transit Bus,EV,"33,001 and up",175000.0,South Coast,Los Angeles,No,"9201 Canoga Ave. Chatsworth, CA 91311",34.2369275,-118.5979888
1426,HVIP,4B9KCGA86K2038021,Los Angeles World Airports,2020-01-28 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",190000.0,South Coast,Los Angeles,Yes,"1 World Way Los Angeles, CA 90045",33.9438567,-118.4000622
1427,HVIP,4B9KDLA1XH2038122,"WeDrive U, Inc.",2018-01-30 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Mateo,No,"700 Airport Blvd., Suite 250 Burlingame, CA 94010",37.5901517,-122.3467978
1428,HVIP,4B9KDLA15H2038125,"WeDrive U, Inc.",2019-08-01 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Mateo,No,"700 Airport Blvd., Suite 250 Burlingame, CA 94010",37.5901517,-122.3467978
1429,HVIP,4T9TSAA64JA208001,Malibu Wine Safaris,2020-01-29 00:00:00,Xos,HD Truck,EV,"26,001 - 33,000",50000.0,South Coast,Los Angeles,No,"32111 Mulholland Hwy. Malibu, CA 90265",34.0973513,-118.8327112
1430,HVIP,1BABNBUA5KF367835,Sunnyvale School District,2020-07-16 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"819 West Iowa Ave. Sunnyvale, CA 94086",37.3750638,-122.0407177
1431,HVIP,1BABNBUA7KF367836,Sunnyvale School District,2020-07-16 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"819 West Iowa Ave. Sunnyvale, CA 94086",37.3750638,-122.0407177
1432,HVIP,1BABNBUA9KF367837,Sunnyvale School District,2020-07-17 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"819 West Iowa Ave. Sunnyvale, CA 94086",37.3750638,-122.0407177
1433,HVIP,1BABNBUA0KF367838,Sunnyvale School District,2020-07-17 00:00:00,Blue Bird,School Bus,EV,"33,001 and up",220000.0,Bay Area,Santa Clara,No,"819 West Iowa Ave. Sunnyvale, CA 94086",37.3750638,-122.0407177
1434,HVIP,4B9KDLA11H2038171,Santa Barbara Metropolitan Transit District,2018-07-20 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1435,HVIP,4B9KDLA14H2038181,Santa Barbara Metropolitan Transit District,2019-02-01 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1436,HVIP,4B9KDLA18H2038183,Santa Barbara Metropolitan Transit District,2019-03-28 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1437,HVIP,LC06E44A1H1000011,"WeDrive U, Inc.",2017-05-23 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1438,HVIP,LC06E44A3H1000012,"WeDrive U, Inc.",2017-05-23 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1439,HVIP,LC06E44A5H1000013,"WeDrive U, Inc.",2017-05-23 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1440,HVIP,4B9KDLA11H2038123,"WeDrive U, Inc.",2019-01-17 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1441,HVIP,4B9KDLA13H2038124,"WeDrive U, Inc.",2019-05-14 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1442,HVIP,11VM817E8LA000009,NFI Industries,2020-05-07 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"15710 San Antonio Ave. Chino, CA 91708",33.9658129,-117.6589673
1443,HVIP,11VM817E5LA000016,NFI Industries,2020-05-07 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"657 Nance St Perris, CA 92571",33.8546027,-117.2400239
1444,HVIP,11VM817E9LA000018,NFI Industries,2020-05-26 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"3722 Redlands Ave Perris, CA 92571",33.8402438,-117.2176981
1445,HVIP,11VM817E7LA000020,NFI Industries,2020-05-07 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Los Angeles,No,"179 Grand Ave City of Industry, CA 91789",34.0234497,-117.8358265
1446,HVIP,11VM817E4LA000024,NFI Industries,2020-05-28 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,Riverside,Yes,"24385 Nandina Ave Moreno Valley, CA 92551",33.865479,-117.2376651
1447,HVIP,LC06E45A3H4990172,"WeDrive U, Inc.",2016-08-30 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1448,HVIP,LC06E45A5H4990173,"WeDrive U, Inc.",2017-09-15 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1449,HVIP,LC06E45A7H4990174,"WeDrive U, Inc.",2019-10-23 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1450,HVIP,LC06E45A9H4990175,"WeDrive U, Inc.",2016-08-30 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1451,HVIP,LC06E45A4H1000096,"WeDrive U, Inc.",2017-12-29 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1452,HVIP,LC06E45A6H1000097,"WeDrive U, Inc.",2017-12-29 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1453,HVIP,LC06E45A8H1000098,"WeDrive U, Inc.",2018-01-17 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1454,HVIP,LC06E45AXH1000099,"WeDrive U, Inc.",2018-01-17 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1455,HVIP,LC06E45A8H4990166,"WeDrive U, Inc.",2016-08-18 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1456,HVIP,LC06E45AXH4990167,"WeDrive U, Inc.",2016-08-18 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1457,HVIP,LC06E45A1H4990168,"WeDrive U, Inc.",2016-08-18 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1458,HVIP,LC06E45A3H4990169,"WeDrive U, Inc.",2016-08-18 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1459,HVIP,LC06E45AXH4990170,"WeDrive U, Inc.",2016-08-18 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1460,HVIP,LC06E45A1H4990171,"WeDrive U, Inc.",2016-08-30 00:00:00,"BYD Motors, Inc.",Coach,EV,"14,001 - 19,500",80000.0,Bay Area,San Mateo,No,"980 Hamilton Ave. Menlo Park, CA 94025",37.4773317,-122.1496792
1461,HVIP,11VM817EXLA000013,NFI Industries,2020-05-16 00:00:00,Kalmar Ottawa,Terminal Tractor,EV,"33,001 and up",150000.0,South Coast,San Bernardino,No,"15835 San Antonio Ave Chino, CA 91708",33.9650793,-117.6560907
1462,HVIP,4B9KSLA68H2038024,Antelope Valley Transit Authority,2018-08-15 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1463,HVIP,4B9KSLA6XH2038025,Antelope Valley Transit Authority,2018-09-26 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1464,HVIP,4B9KSLA61H2038026,Antelope Valley Transit Authority,2018-08-21 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1465,HVIP,4B9KSLA63H2038027,Antelope Valley Transit Authority,2018-11-13 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1466,HVIP,4B9KSLA65H2038028,Antelope Valley Transit Authority,2018-08-21 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1467,HVIP,4B9KSLA67H2038029,Antelope Valley Transit Authority,2018-11-13 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1468,HVIP,4B9KSLA63H2038030,Antelope Valley Transit Authority,2018-11-13 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1469,HVIP,4B9KSLA67H2038032,Antelope Valley Transit Authority,2018-11-13 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1470,HVIP,4B9KSLA65H2038031,Antelope Valley Transit Authority,2019-03-14 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1471,HVIP,4B9KSLA63K2038505,Antelope Valley Transit Authority,2019-05-28 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1472,HVIP,4B9KSLA65K2038506,Antelope Valley Transit Authority,2019-06-20 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",150000.0,Antelope Valley,Los Angeles,No,"42210 6th Street West Lancaster, CA 93534",34.6496367,-118.1405204
1473,HVIP,4B9KDLA1XH2038170,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",111000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1474,HVIP,4B9KDLA13H2038172,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",111000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1475,HVIP,4B9KDLA15H2038173,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",111000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
1476,HVIP,4B9KDLA17H2038174,Santa Barbara Metropolitan Transit District,2017-12-18 00:00:00,"BYD Motors, Inc.",Transit Bus,EV,"33,001 and up",101000.0,Santa Barbara County,Santa Barbara,No,"550 Olive Street Santa Barbara, CA 93101",34.4228264,-119.6902531
